,ImgPageLineNum,ImgPageNum,LineImageFile,LineText,LineTextFile,OCRAccuracy,ReviewComplete,StartBook,StartChapter,StartVerse,Valid
7525,28,191,greek1516_Page_191_Line28.tif,,,,False,,,,True
7526,29,191,greek1516_Page_191_Line29.tif,,,,False,,,,True
7527,30,191,greek1516_Page_191_Line30.tif,,,,False,,,,True
7528,31,191,greek1516_Page_191_Line31.tif,,,,False,,,,True
7529,32,191,greek1516_Page_191_Line32.tif,,,,False,,,,True
7530,33,191,greek1516_Page_191_Line33.tif,,,,False,,,,True
7531,34,191,greek1516_Page_191_Line34.tif,,,,False,,,,True
7532,35,191,greek1516_Page_191_Line35.tif,,,,False,,,,True
7533,1,192,greek1516_Page_192_Line1.tif,,,,False,,,,True
7534,2,192,greek1516_Page_192_Line2.tif,,,,False,,,,True
7535,3,192,greek1516_Page_192_Line3.tif,,,,False,,,,True
7536,4,192,greek1516_Page_192_Line4.tif,,,,False,,,,True
7537,5,192,greek1516_Page_192_Line5.tif,,,,False,,,,True
7538,6,192,greek1516_Page_192_Line6.tif,,,,False,,,,True
7539,7,192,greek1516_Page_192_Line7.tif,,,,False,,,,True
7540,8,192,greek1516_Page_192_Line8.tif,,,,False,,,,True
7541,9,192,greek1516_Page_192_Line9.tif,,,,False,,,,True
7542,10,192,greek1516_Page_192_Line10.tif,,,,False,,,,True
7543,11,192,greek1516_Page_192_Line11.tif,,,,False,,,,True
7544,12,192,greek1516_Page_192_Line12.tif,,,,False,,,,True
7545,13,192,greek1516_Page_192_Line13.tif,,,,False,,,,True
7546,14,192,greek1516_Page_192_Line14.tif,,,,False,,,,True
7547,15,192,greek1516_Page_192_Line15.tif,,,,False,,,,True
7548,16,192,greek1516_Page_192_Line16.tif,,,,False,,,,True
7549,17,192,greek1516_Page_192_Line17.tif,,,,False,,,,True
7550,18,192,greek1516_Page_192_Line18.tif,,,,False,,,,True
7551,19,192,greek1516_Page_192_Line19.tif,,,,False,,,,True
7552,20,192,greek1516_Page_192_Line20.tif,,,,False,,,,True
7553,21,192,greek1516_Page_192_Line21.tif,,,,False,,,,True
7554,22,192,greek1516_Page_192_Line22.tif,,,,False,,,,True
7555,23,192,greek1516_Page_192_Line23.tif,,,,False,,,,True
7556,24,192,greek1516_Page_192_Line24.tif,,,,False,,,,True
7557,25,192,greek1516_Page_192_Line25.tif,,,,False,,,,True
7558,26,192,greek1516_Page_192_Line26.tif,,,,False,,,,True
7559,27,192,greek1516_Page_192_Line27.tif,,,,False,,,,True
7560,28,192,greek1516_Page_192_Line28.tif,,,,False,,,,True
7561,29,192,greek1516_Page_192_Line29.tif,,,,False,,,,True
7562,30,192,greek1516_Page_192_Line30.tif,,,,False,,,,True
7563,31,192,greek1516_Page_192_Line31.tif,,,,False,,,,True
7564,1,193,greek1516_Page_193_Line1.tif,,,,False,,,,True
7565,2,193,greek1516_Page_193_Line2.tif,,,,False,,,,True
7566,3,193,greek1516_Page_193_Line3.tif,,,,False,,,,True
7567,4,193,greek1516_Page_193_Line4.tif,,,,False,,,,True
7568,5,193,greek1516_Page_193_Line5.tif,,,,False,,,,True
7569,6,193,greek1516_Page_193_Line6.tif,,,,False,,,,True
7570,7,193,greek1516_Page_193_Line7.tif,,,,False,,,,True
7571,8,193,greek1516_Page_193_Line8.tif,,,,False,,,,True
7572,9,193,greek1516_Page_193_Line9.tif,,,,False,,,,True
7573,10,193,greek1516_Page_193_Line10.tif,,,,False,,,,True
7574,11,193,greek1516_Page_193_Line11.tif,,,,False,,,,True
7575,12,193,greek1516_Page_193_Line12.tif,,,,False,,,,True
7576,13,193,greek1516_Page_193_Line13.tif,,,,False,,,,True
7577,14,193,greek1516_Page_193_Line14.tif,,,,False,,,,True
7578,15,193,greek1516_Page_193_Line15.tif,,,,False,,,,True
7579,16,193,greek1516_Page_193_Line16.tif,,,,False,,,,True
7580,17,193,greek1516_Page_193_Line17.tif,,,,False,,,,True
7581,18,193,greek1516_Page_193_Line18.tif,,,,False,,,,True
7582,19,193,greek1516_Page_193_Line19.tif,,,,False,,,,True
7583,20,193,greek1516_Page_193_Line20.tif,,,,False,,,,True
7584,21,193,greek1516_Page_193_Line21.tif,,,,False,,,,True
7585,22,193,greek1516_Page_193_Line22.tif,,,,False,,,,True
7586,23,193,greek1516_Page_193_Line23.tif,,,,False,,,,True
7587,24,193,greek1516_Page_193_Line24.tif,,,,False,,,,True
7588,25,193,greek1516_Page_193_Line25.tif,,,,False,,,,True
7589,26,193,greek1516_Page_193_Line26.tif,,,,False,,,,True
7590,27,193,greek1516_Page_193_Line27.tif,,,,False,,,,True
7591,28,193,greek1516_Page_193_Line28.tif,,,,False,,,,True
7592,29,193,greek1516_Page_193_Line29.tif,,,,False,,,,True
7593,30,193,greek1516_Page_193_Line30.tif,,,,False,,,,True
7594,31,193,greek1516_Page_193_Line31.tif,,,,False,,,,True
7595,32,193,greek1516_Page_193_Line32.tif,,,,False,,,,True
7596,33,193,greek1516_Page_193_Line33.tif,,,,False,,,,True
7597,34,193,greek1516_Page_193_Line34.tif,,,,False,,,,True
7598,35,193,greek1516_Page_193_Line35.tif,,,,False,,,,True
7599,36,193,greek1516_Page_193_Line36.tif,,,,False,,,,True
7600,37,193,greek1516_Page_193_Line37.tif,,,,False,,,,True
7601,38,193,greek1516_Page_193_Line38.tif,,,,False,,,,True
7602,39,193,greek1516_Page_193_Line39.tif,,,,False,,,,True
7603,40,193,greek1516_Page_193_Line40.tif,,,,False,,,,True
7604,1,194,greek1516_Page_194_Line1.tif,,,,False,,,,True
7605,2,194,greek1516_Page_194_Line2.tif,,,,False,,,,True
7606,3,194,greek1516_Page_194_Line3.tif,,,,False,,,,True
7607,4,194,greek1516_Page_194_Line4.tif,,,,False,,,,True
7608,5,194,greek1516_Page_194_Line5.tif,,,,False,,,,True
7609,6,194,greek1516_Page_194_Line6.tif,,,,False,,,,True
7610,7,194,greek1516_Page_194_Line7.tif,,,,False,,,,True
7611,8,194,greek1516_Page_194_Line8.tif,,,,False,,,,True
7612,9,194,greek1516_Page_194_Line9.tif,,,,False,,,,True
7613,10,194,greek1516_Page_194_Line10.tif,,,,False,,,,True
7614,11,194,greek1516_Page_194_Line11.tif,,,,False,,,,True
7615,12,194,greek1516_Page_194_Line12.tif,,,,False,,,,True
7616,13,194,greek1516_Page_194_Line13.tif,,,,False,,,,True
7617,14,194,greek1516_Page_194_Line14.tif,,,,False,,,,True
7618,15,194,greek1516_Page_194_Line15.tif,,,,False,,,,True
7619,16,194,greek1516_Page_194_Line16.tif,,,,False,,,,True
7620,17,194,greek1516_Page_194_Line17.tif,,,,False,,,,True
7621,18,194,greek1516_Page_194_Line18.tif,,,,False,,,,True
7622,19,194,greek1516_Page_194_Line19.tif,,,,False,,,,True
7623,20,194,greek1516_Page_194_Line20.tif,,,,False,,,,True
7624,21,194,greek1516_Page_194_Line21.tif,,,,False,,,,True
7625,22,194,greek1516_Page_194_Line22.tif,,,,False,,,,True
7626,23,194,greek1516_Page_194_Line23.tif,,,,False,,,,True
7627,24,194,greek1516_Page_194_Line24.tif,,,,False,,,,True
7628,25,194,greek1516_Page_194_Line25.tif,,,,False,,,,True
7629,26,194,greek1516_Page_194_Line26.tif,,,,False,,,,True
7630,27,194,greek1516_Page_194_Line27.tif,,,,False,,,,True
7631,28,194,greek1516_Page_194_Line28.tif,,,,False,,,,True
7632,29,194,greek1516_Page_194_Line29.tif,,,,False,,,,True
7633,30,194,greek1516_Page_194_Line30.tif,,,,False,,,,True
7634,31,194,greek1516_Page_194_Line31.tif,,,,False,,,,True
7635,32,194,greek1516_Page_194_Line32.tif,,,,False,,,,True
7636,33,194,greek1516_Page_194_Line33.tif,,,,False,,,,True
7637,34,194,greek1516_Page_194_Line34.tif,,,,False,,,,True
7638,35,194,greek1516_Page_194_Line35.tif,,,,False,,,,True
7639,36,194,greek1516_Page_194_Line36.tif,,,,False,,,,True
7640,37,194,greek1516_Page_194_Line37.tif,,,,False,,,,True
7641,38,194,greek1516_Page_194_Line38.tif,,,,False,,,,True
7642,39,194,greek1516_Page_194_Line39.tif,,,,False,,,,True
7643,1,195,greek1516_Page_195_Line1.tif,,,,False,,,,True
7644,2,195,greek1516_Page_195_Line2.tif,,,,False,,,,True
7645,3,195,greek1516_Page_195_Line3.tif,,,,False,,,,True
7646,4,195,greek1516_Page_195_Line4.tif,,,,False,,,,True
7647,5,195,greek1516_Page_195_Line5.tif,,,,False,,,,True
7648,6,195,greek1516_Page_195_Line6.tif,,,,False,,,,True
7649,7,195,greek1516_Page_195_Line7.tif,,,,False,,,,True
7650,8,195,greek1516_Page_195_Line8.tif,,,,False,,,,True
7651,9,195,greek1516_Page_195_Line9.tif,,,,False,,,,True
7652,10,195,greek1516_Page_195_Line10.tif,,,,False,,,,True
7653,11,195,greek1516_Page_195_Line11.tif,,,,False,,,,True
7654,12,195,greek1516_Page_195_Line12.tif,,,,False,,,,True
7655,13,195,greek1516_Page_195_Line13.tif,,,,False,,,,True
7656,14,195,greek1516_Page_195_Line14.tif,,,,False,,,,True
7657,15,195,greek1516_Page_195_Line15.tif,,,,False,,,,True
7658,16,195,greek1516_Page_195_Line16.tif,,,,False,,,,True
7659,17,195,greek1516_Page_195_Line17.tif,,,,False,,,,True
7660,18,195,greek1516_Page_195_Line18.tif,,,,False,,,,True
7661,19,195,greek1516_Page_195_Line19.tif,,,,False,,,,True
7662,20,195,greek1516_Page_195_Line20.tif,,,,False,,,,True
7663,21,195,greek1516_Page_195_Line21.tif,,,,False,,,,True
7664,22,195,greek1516_Page_195_Line22.tif,,,,False,,,,True
7665,23,195,greek1516_Page_195_Line23.tif,,,,False,,,,True
7666,24,195,greek1516_Page_195_Line24.tif,,,,False,,,,True
7667,25,195,greek1516_Page_195_Line25.tif,,,,False,,,,True
7668,26,195,greek1516_Page_195_Line26.tif,,,,False,,,,True
7669,27,195,greek1516_Page_195_Line27.tif,,,,False,,,,True
7670,28,195,greek1516_Page_195_Line28.tif,,,,False,,,,True
7671,29,195,greek1516_Page_195_Line29.tif,,,,False,,,,True
7672,30,195,greek1516_Page_195_Line30.tif,,,,False,,,,True
7673,31,195,greek1516_Page_195_Line31.tif,,,,False,,,,True
7674,32,195,greek1516_Page_195_Line32.tif,,,,False,,,,True
7675,33,195,greek1516_Page_195_Line33.tif,,,,False,,,,True
7676,34,195,greek1516_Page_195_Line34.tif,,,,False,,,,True
7677,35,195,greek1516_Page_195_Line35.tif,,,,False,,,,True
7678,36,195,greek1516_Page_195_Line36.tif,,,,False,,,,True
7679,37,195,greek1516_Page_195_Line37.tif,,,,False,,,,True
7680,38,195,greek1516_Page_195_Line38.tif,,,,False,,,,True
7681,39,195,greek1516_Page_195_Line39.tif,,,,False,,,,True
7682,40,195,greek1516_Page_195_Line40.tif,,,,False,,,,True
7683,1,196,greek1516_Page_196_Line1.tif,,,,False,,,,True
7684,2,196,greek1516_Page_196_Line2.tif,,,,False,,,,True
7685,3,196,greek1516_Page_196_Line3.tif,,,,False,,,,True
7686,4,196,greek1516_Page_196_Line4.tif,,,,False,,,,True
7687,5,196,greek1516_Page_196_Line5.tif,,,,False,,,,True
7688,6,196,greek1516_Page_196_Line6.tif,,,,False,,,,True
7689,7,196,greek1516_Page_196_Line7.tif,,,,False,,,,True
7690,8,196,greek1516_Page_196_Line8.tif,,,,False,,,,True
7691,9,196,greek1516_Page_196_Line9.tif,,,,False,,,,True
7692,10,196,greek1516_Page_196_Line10.tif,,,,False,,,,True
7693,11,196,greek1516_Page_196_Line11.tif,,,,False,,,,True
7694,12,196,greek1516_Page_196_Line12.tif,,,,False,,,,True
7695,13,196,greek1516_Page_196_Line13.tif,,,,False,,,,True
7696,14,196,greek1516_Page_196_Line14.tif,,,,False,,,,True
7697,15,196,greek1516_Page_196_Line15.tif,,,,False,,,,True
7698,16,196,greek1516_Page_196_Line16.tif,,,,False,,,,True
7699,17,196,greek1516_Page_196_Line17.tif,,,,False,,,,True
7700,18,196,greek1516_Page_196_Line18.tif,,,,False,,,,True
7701,19,196,greek1516_Page_196_Line19.tif,,,,False,,,,True
7702,20,196,greek1516_Page_196_Line20.tif,,,,False,,,,True
7703,21,196,greek1516_Page_196_Line21.tif,,,,False,,,,True
7704,22,196,greek1516_Page_196_Line22.tif,,,,False,,,,True
7705,23,196,greek1516_Page_196_Line23.tif,,,,False,,,,True
7706,24,196,greek1516_Page_196_Line24.tif,,,,False,,,,True
7707,25,196,greek1516_Page_196_Line25.tif,,,,False,,,,True
7708,26,196,greek1516_Page_196_Line26.tif,,,,False,,,,True
7709,27,196,greek1516_Page_196_Line27.tif,,,,False,,,,True
7710,28,196,greek1516_Page_196_Line28.tif,,,,False,,,,True
7711,29,196,greek1516_Page_196_Line29.tif,,,,False,,,,True
7712,30,196,greek1516_Page_196_Line30.tif,,,,False,,,,True
7713,31,196,greek1516_Page_196_Line31.tif,,,,False,,,,True
7714,32,196,greek1516_Page_196_Line32.tif,,,,False,,,,True
7715,33,196,greek1516_Page_196_Line33.tif,,,,False,,,,True
7716,34,196,greek1516_Page_196_Line34.tif,,,,False,,,,True
7717,35,196,greek1516_Page_196_Line35.tif,,,,False,,,,True
7718,36,196,greek1516_Page_196_Line36.tif,,,,False,,,,True
7719,37,196,greek1516_Page_196_Line37.tif,,,,False,,,,True
7720,38,196,greek1516_Page_196_Line38.tif,,,,False,,,,True
7721,39,196,greek1516_Page_196_Line39.tif,,,,False,,,,True
7722,40,196,greek1516_Page_196_Line40.tif,,,,False,,,,True
7723,1,197,greek1516_Page_197_Line1.tif,,,,False,,,,True
7724,2,197,greek1516_Page_197_Line2.tif,,,,False,,,,True
7725,3,197,greek1516_Page_197_Line3.tif,,,,False,,,,True
7726,4,197,greek1516_Page_197_Line4.tif,,,,False,,,,True
7727,5,197,greek1516_Page_197_Line5.tif,,,,False,,,,True
7728,6,197,greek1516_Page_197_Line6.tif,,,,False,,,,True
7729,7,197,greek1516_Page_197_Line7.tif,,,,False,,,,True
7730,8,197,greek1516_Page_197_Line8.tif,,,,False,,,,True
7731,9,197,greek1516_Page_197_Line9.tif,,,,False,,,,True
7732,10,197,greek1516_Page_197_Line10.tif,,,,False,,,,True
7733,11,197,greek1516_Page_197_Line11.tif,,,,False,,,,True
7734,12,197,greek1516_Page_197_Line12.tif,,,,False,,,,True
7735,13,197,greek1516_Page_197_Line13.tif,,,,False,,,,True
7736,14,197,greek1516_Page_197_Line14.tif,,,,False,,,,True
7737,15,197,greek1516_Page_197_Line15.tif,,,,False,,,,True
7738,16,197,greek1516_Page_197_Line16.tif,,,,False,,,,True
7739,17,197,greek1516_Page_197_Line17.tif,,,,False,,,,True
7740,18,197,greek1516_Page_197_Line18.tif,,,,False,,,,True
7741,19,197,greek1516_Page_197_Line19.tif,,,,False,,,,True
7742,20,197,greek1516_Page_197_Line20.tif,,,,False,,,,True
7743,21,197,greek1516_Page_197_Line21.tif,,,,False,,,,True
7744,22,197,greek1516_Page_197_Line22.tif,,,,False,,,,True
7745,23,197,greek1516_Page_197_Line23.tif,,,,False,,,,True
7746,24,197,greek1516_Page_197_Line24.tif,,,,False,,,,True
7747,25,197,greek1516_Page_197_Line25.tif,,,,False,,,,True
7748,26,197,greek1516_Page_197_Line26.tif,,,,False,,,,True
7749,27,197,greek1516_Page_197_Line27.tif,,,,False,,,,True
7750,28,197,greek1516_Page_197_Line28.tif,,,,False,,,,True
7751,29,197,greek1516_Page_197_Line29.tif,,,,False,,,,True
7752,30,197,greek1516_Page_197_Line30.tif,,,,False,,,,True
7753,31,197,greek1516_Page_197_Line31.tif,,,,False,,,,True
7754,32,197,greek1516_Page_197_Line32.tif,,,,False,,,,True
7755,33,197,greek1516_Page_197_Line33.tif,,,,False,,,,True
7756,34,197,greek1516_Page_197_Line34.tif,,,,False,,,,True
7757,35,197,greek1516_Page_197_Line35.tif,,,,False,,,,True
7758,36,197,greek1516_Page_197_Line36.tif,,,,False,,,,True
7759,37,197,greek1516_Page_197_Line37.tif,,,,False,,,,True
7760,38,197,greek1516_Page_197_Line38.tif,,,,False,,,,True
7761,39,197,greek1516_Page_197_Line39.tif,,,,False,,,,True
7762,1,198,greek1516_Page_198_Line1.tif,,,,False,,,,True
7763,2,198,greek1516_Page_198_Line2.tif,,,,False,,,,True
7764,3,198,greek1516_Page_198_Line3.tif,,,,False,,,,True
7765,4,198,greek1516_Page_198_Line4.tif,,,,False,,,,True
7766,5,198,greek1516_Page_198_Line5.tif,,,,False,,,,True
7767,6,198,greek1516_Page_198_Line6.tif,,,,False,,,,True
7768,7,198,greek1516_Page_198_Line7.tif,,,,False,,,,True
7769,8,198,greek1516_Page_198_Line8.tif,,,,False,,,,True
7770,9,198,greek1516_Page_198_Line9.tif,,,,False,,,,True
7771,10,198,greek1516_Page_198_Line10.tif,,,,False,,,,True
7772,11,198,greek1516_Page_198_Line11.tif,,,,False,,,,True
7773,12,198,greek1516_Page_198_Line12.tif,,,,False,,,,True
7774,13,198,greek1516_Page_198_Line13.tif,,,,False,,,,True
7775,14,198,greek1516_Page_198_Line14.tif,,,,False,,,,True
7776,15,198,greek1516_Page_198_Line15.tif,,,,False,,,,True
7777,16,198,greek1516_Page_198_Line16.tif,,,,False,,,,True
7778,17,198,greek1516_Page_198_Line17.tif,,,,False,,,,True
7779,18,198,greek1516_Page_198_Line18.tif,,,,False,,,,True
7780,19,198,greek1516_Page_198_Line19.tif,,,,False,,,,True
7781,20,198,greek1516_Page_198_Line20.tif,,,,False,,,,True
7782,21,198,greek1516_Page_198_Line21.tif,,,,False,,,,True
7783,22,198,greek1516_Page_198_Line22.tif,,,,False,,,,True
7784,23,198,greek1516_Page_198_Line23.tif,,,,False,,,,True
7785,24,198,greek1516_Page_198_Line24.tif,,,,False,,,,True
7786,25,198,greek1516_Page_198_Line25.tif,,,,False,,,,True
7787,26,198,greek1516_Page_198_Line26.tif,,,,False,,,,True
7788,27,198,greek1516_Page_198_Line27.tif,,,,False,,,,True
7789,28,198,greek1516_Page_198_Line28.tif,,,,False,,,,True
7790,29,198,greek1516_Page_198_Line29.tif,,,,False,,,,True
7791,30,198,greek1516_Page_198_Line30.tif,,,,False,,,,True
7792,31,198,greek1516_Page_198_Line31.tif,,,,False,,,,True
7793,32,198,greek1516_Page_198_Line32.tif,,,,False,,,,True
7794,33,198,greek1516_Page_198_Line33.tif,,,,False,,,,True
7795,34,198,greek1516_Page_198_Line34.tif,,,,False,,,,True
7796,35,198,greek1516_Page_198_Line35.tif,,,,False,,,,True
7797,36,198,greek1516_Page_198_Line36.tif,,,,False,,,,True
7798,37,198,greek1516_Page_198_Line37.tif,,,,False,,,,True
7799,38,198,greek1516_Page_198_Line38.tif,,,,False,,,,True
7800,39,198,greek1516_Page_198_Line39.tif,,,,False,,,,True
7801,1,199,greek1516_Page_199_Line1.tif,,,,False,,,,True
7802,2,199,greek1516_Page_199_Line2.tif,,,,False,,,,True
7803,3,199,greek1516_Page_199_Line3.tif,,,,False,,,,True
7804,4,199,greek1516_Page_199_Line4.tif,,,,False,,,,True
7805,5,199,greek1516_Page_199_Line5.tif,,,,False,,,,True
7806,6,199,greek1516_Page_199_Line6.tif,,,,False,,,,True
7807,7,199,greek1516_Page_199_Line7.tif,,,,False,,,,True
7808,8,199,greek1516_Page_199_Line8.tif,,,,False,,,,True
7809,9,199,greek1516_Page_199_Line9.tif,,,,False,,,,True
7810,10,199,greek1516_Page_199_Line10.tif,,,,False,,,,True
7811,11,199,greek1516_Page_199_Line11.tif,,,,False,,,,True
7812,12,199,greek1516_Page_199_Line12.tif,,,,False,,,,True
7813,13,199,greek1516_Page_199_Line13.tif,,,,False,,,,True
7814,14,199,greek1516_Page_199_Line14.tif,,,,False,,,,True
7815,15,199,greek1516_Page_199_Line15.tif,,,,False,,,,True
7816,16,199,greek1516_Page_199_Line16.tif,,,,False,,,,True
7817,17,199,greek1516_Page_199_Line17.tif,,,,False,,,,True
7818,18,199,greek1516_Page_199_Line18.tif,,,,False,,,,True
7819,19,199,greek1516_Page_199_Line19.tif,,,,False,,,,True
7820,20,199,greek1516_Page_199_Line20.tif,,,,False,,,,True
7821,21,199,greek1516_Page_199_Line21.tif,,,,False,,,,True
7822,22,199,greek1516_Page_199_Line22.tif,,,,False,,,,True
7823,23,199,greek1516_Page_199_Line23.tif,,,,False,,,,True
7824,24,199,greek1516_Page_199_Line24.tif,,,,False,,,,True
7825,25,199,greek1516_Page_199_Line25.tif,,,,False,,,,True
7826,26,199,greek1516_Page_199_Line26.tif,,,,False,,,,True
7827,27,199,greek1516_Page_199_Line27.tif,,,,False,,,,True
7828,28,199,greek1516_Page_199_Line28.tif,,,,False,,,,True
7829,29,199,greek1516_Page_199_Line29.tif,,,,False,,,,True
7830,30,199,greek1516_Page_199_Line30.tif,,,,False,,,,True
7831,31,199,greek1516_Page_199_Line31.tif,,,,False,,,,True
7832,32,199,greek1516_Page_199_Line32.tif,,,,False,,,,True
7833,33,199,greek1516_Page_199_Line33.tif,,,,False,,,,True
7834,34,199,greek1516_Page_199_Line34.tif,,,,False,,,,True
7835,35,199,greek1516_Page_199_Line35.tif,,,,False,,,,True
7836,36,199,greek1516_Page_199_Line36.tif,,,,False,,,,True
7837,37,199,greek1516_Page_199_Line37.tif,,,,False,,,,True
7838,38,199,greek1516_Page_199_Line38.tif,,,,False,,,,True
7839,39,199,greek1516_Page_199_Line39.tif,,,,False,,,,True
7840,40,199,greek1516_Page_199_Line40.tif,,,,False,,,,True
7841,1,200,greek1516_Page_200_Line1.tif,,,,False,,,,True
7842,2,200,greek1516_Page_200_Line2.tif,,,,False,,,,True
7843,3,200,greek1516_Page_200_Line3.tif,,,,False,,,,True
7844,4,200,greek1516_Page_200_Line4.tif,,,,False,,,,True
7845,5,200,greek1516_Page_200_Line5.tif,,,,False,,,,True
7846,6,200,greek1516_Page_200_Line6.tif,,,,False,,,,True
7847,7,200,greek1516_Page_200_Line7.tif,,,,False,,,,True
7848,8,200,greek1516_Page_200_Line8.tif,,,,False,,,,True
7849,9,200,greek1516_Page_200_Line9.tif,,,,False,,,,True
7850,10,200,greek1516_Page_200_Line10.tif,,,,False,,,,True
7851,11,200,greek1516_Page_200_Line11.tif,,,,False,,,,True
7852,12,200,greek1516_Page_200_Line12.tif,,,,False,,,,True
7853,13,200,greek1516_Page_200_Line13.tif,,,,False,,,,True
7854,14,200,greek1516_Page_200_Line14.tif,,,,False,,,,True
7855,15,200,greek1516_Page_200_Line15.tif,,,,False,,,,True
7856,16,200,greek1516_Page_200_Line16.tif,,,,False,,,,True
7857,17,200,greek1516_Page_200_Line17.tif,,,,False,,,,True
7858,18,200,greek1516_Page_200_Line18.tif,,,,False,,,,True
7859,19,200,greek1516_Page_200_Line19.tif,,,,False,,,,True
7860,20,200,greek1516_Page_200_Line20.tif,,,,False,,,,True
7861,21,200,greek1516_Page_200_Line21.tif,,,,False,,,,True
7862,22,200,greek1516_Page_200_Line22.tif,,,,False,,,,True
7863,23,200,greek1516_Page_200_Line23.tif,,,,False,,,,True
7864,24,200,greek1516_Page_200_Line24.tif,,,,False,,,,True
7865,25,200,greek1516_Page_200_Line25.tif,,,,False,,,,True
7866,26,200,greek1516_Page_200_Line26.tif,,,,False,,,,True
7867,27,200,greek1516_Page_200_Line27.tif,,,,False,,,,True
7868,28,200,greek1516_Page_200_Line28.tif,,,,False,,,,True
7869,29,200,greek1516_Page_200_Line29.tif,,,,False,,,,True
7870,30,200,greek1516_Page_200_Line30.tif,,,,False,,,,True
7871,31,200,greek1516_Page_200_Line31.tif,,,,False,,,,True
7872,32,200,greek1516_Page_200_Line32.tif,,,,False,,,,True
7873,33,200,greek1516_Page_200_Line33.tif,,,,False,,,,True
7874,34,200,greek1516_Page_200_Line34.tif,,,,False,,,,True
7875,35,200,greek1516_Page_200_Line35.tif,,,,False,,,,True
7876,36,200,greek1516_Page_200_Line36.tif,,,,False,,,,True
7877,37,200,greek1516_Page_200_Line37.tif,,,,False,,,,True
7878,38,200,greek1516_Page_200_Line38.tif,,,,False,,,,True
7879,39,200,greek1516_Page_200_Line39.tif,,,,False,,,,True
7880,40,200,greek1516_Page_200_Line40.tif,,,,False,,,,True
7881,1,201,greek1516_Page_201_Line1.tif,,,,False,,,,True
7882,2,201,greek1516_Page_201_Line2.tif,,,,False,,,,True
7883,3,201,greek1516_Page_201_Line3.tif,,,,False,,,,True
7884,4,201,greek1516_Page_201_Line4.tif,,,,False,,,,True
7885,5,201,greek1516_Page_201_Line5.tif,,,,False,,,,True
7886,6,201,greek1516_Page_201_Line6.tif,,,,False,,,,True
7887,7,201,greek1516_Page_201_Line7.tif,,,,False,,,,True
7888,8,201,greek1516_Page_201_Line8.tif,,,,False,,,,True
7889,9,201,greek1516_Page_201_Line9.tif,,,,False,,,,True
7890,10,201,greek1516_Page_201_Line10.tif,,,,False,,,,True
7891,11,201,greek1516_Page_201_Line11.tif,,,,False,,,,True
7892,12,201,greek1516_Page_201_Line12.tif,,,,False,,,,True
7893,13,201,greek1516_Page_201_Line13.tif,,,,False,,,,True
7894,14,201,greek1516_Page_201_Line14.tif,,,,False,,,,True
7895,15,201,greek1516_Page_201_Line15.tif,,,,False,,,,True
7896,16,201,greek1516_Page_201_Line16.tif,,,,False,,,,True
7897,17,201,greek1516_Page_201_Line17.tif,,,,False,,,,True
7898,18,201,greek1516_Page_201_Line18.tif,,,,False,,,,True
7899,19,201,greek1516_Page_201_Line19.tif,,,,False,,,,True
7900,20,201,greek1516_Page_201_Line20.tif,,,,False,,,,True
7901,21,201,greek1516_Page_201_Line21.tif,,,,False,,,,True
7902,22,201,greek1516_Page_201_Line22.tif,,,,False,,,,True
7903,23,201,greek1516_Page_201_Line23.tif,,,,False,,,,True
7904,24,201,greek1516_Page_201_Line24.tif,,,,False,,,,True
7905,25,201,greek1516_Page_201_Line25.tif,,,,False,,,,True
7906,26,201,greek1516_Page_201_Line26.tif,,,,False,,,,True
7907,27,201,greek1516_Page_201_Line27.tif,,,,False,,,,True
7908,28,201,greek1516_Page_201_Line28.tif,,,,False,,,,True
7909,29,201,greek1516_Page_201_Line29.tif,,,,False,,,,True
7910,30,201,greek1516_Page_201_Line30.tif,,,,False,,,,True
7911,31,201,greek1516_Page_201_Line31.tif,,,,False,,,,True
7912,32,201,greek1516_Page_201_Line32.tif,,,,False,,,,True
7913,33,201,greek1516_Page_201_Line33.tif,,,,False,,,,True
7914,34,201,greek1516_Page_201_Line34.tif,,,,False,,,,True
7915,35,201,greek1516_Page_201_Line35.tif,,,,False,,,,True
7916,36,201,greek1516_Page_201_Line36.tif,,,,False,,,,True
7917,37,201,greek1516_Page_201_Line37.tif,,,,False,,,,True
7918,38,201,greek1516_Page_201_Line38.tif,,,,False,,,,True
7919,39,201,greek1516_Page_201_Line39.tif,,,,False,,,,True
7920,40,201,greek1516_Page_201_Line40.tif,,,,False,,,,True
7921,1,202,greek1516_Page_202_Line1.tif,,,,False,,,,True
7922,2,202,greek1516_Page_202_Line2.tif,,,,False,,,,True
7923,3,202,greek1516_Page_202_Line3.tif,,,,False,,,,True
7924,4,202,greek1516_Page_202_Line4.tif,,,,False,,,,True
7925,5,202,greek1516_Page_202_Line5.tif,,,,False,,,,True
7926,6,202,greek1516_Page_202_Line6.tif,,,,False,,,,True
7927,7,202,greek1516_Page_202_Line7.tif,,,,False,,,,True
7928,8,202,greek1516_Page_202_Line8.tif,,,,False,,,,True
7929,9,202,greek1516_Page_202_Line9.tif,,,,False,,,,True
7930,10,202,greek1516_Page_202_Line10.tif,,,,False,,,,True
7931,11,202,greek1516_Page_202_Line11.tif,,,,False,,,,True
7932,12,202,greek1516_Page_202_Line12.tif,,,,False,,,,True
7933,13,202,greek1516_Page_202_Line13.tif,,,,False,,,,True
