LineImageFile,ImgPageNum,ImgPageLineNum,LineTextFile,PageTextFile,StartBook,StartChapter,StartVerse
greek1516_Page_187_Line19.tif,187,19,,,,,
greek1516_Page_187_Line20.tif,187,20,,,,,
greek1516_Page_187_Line21.tif,187,21,,,,,
greek1516_Page_187_Line22.tif,187,22,,,,,
greek1516_Page_187_Line23.tif,187,23,,,,,
greek1516_Page_187_Line24.tif,187,24,,,,,
greek1516_Page_187_Line25.tif,187,25,,,,,
greek1516_Page_187_Line26.tif,187,26,,,,,
greek1516_Page_187_Line27.tif,187,27,,,,,
greek1516_Page_187_Line28.tif,187,28,,,,,
greek1516_Page_187_Line29.tif,187,29,,,,,
greek1516_Page_187_Line30.tif,187,30,,,,,
greek1516_Page_187_Line31.tif,187,31,,,,,
greek1516_Page_187_Line32.tif,187,32,,,,,
greek1516_Page_187_Line33.tif,187,33,,,,,
greek1516_Page_187_Line34.tif,187,34,,,,,
greek1516_Page_187_Line35.tif,187,35,,,,,
greek1516_Page_187_Line36.tif,187,36,,,,,
greek1516_Page_187_Line37.tif,187,37,,,,,
greek1516_Page_187_Line38.tif,187,38,,,,,
greek1516_Page_187_Line39.tif,187,39,,,,,
greek1516_Page_187_Line40.tif,187,40,,,,,
greek1516_Page_188_Line1.tif,188,1,,,,,
greek1516_Page_188_Line2.tif,188,2,,,,,
greek1516_Page_188_Line3.tif,188,3,,,,,
greek1516_Page_188_Line4.tif,188,4,,,,,
greek1516_Page_188_Line5.tif,188,5,,,,,
greek1516_Page_188_Line6.tif,188,6,,,,,
greek1516_Page_188_Line7.tif,188,7,,,,,
greek1516_Page_188_Line8.tif,188,8,,,,,
greek1516_Page_188_Line9.tif,188,9,,,,,
greek1516_Page_188_Line10.tif,188,10,,,,,
greek1516_Page_188_Line11.tif,188,11,,,,,
greek1516_Page_188_Line12.tif,188,12,,,,,
greek1516_Page_188_Line13.tif,188,13,,,,,
greek1516_Page_188_Line14.tif,188,14,,,,,
greek1516_Page_188_Line15.tif,188,15,,,,,
greek1516_Page_188_Line16.tif,188,16,,,,,
greek1516_Page_188_Line17.tif,188,17,,,,,
greek1516_Page_188_Line18.tif,188,18,,,,,
greek1516_Page_188_Line19.tif,188,19,,,,,
greek1516_Page_188_Line20.tif,188,20,,,,,
greek1516_Page_188_Line21.tif,188,21,,,,,
greek1516_Page_188_Line22.tif,188,22,,,,,
greek1516_Page_188_Line23.tif,188,23,,,,,
greek1516_Page_188_Line24.tif,188,24,,,,,
greek1516_Page_188_Line25.tif,188,25,,,,,
greek1516_Page_188_Line26.tif,188,26,,,,,
greek1516_Page_188_Line27.tif,188,27,,,,,
greek1516_Page_188_Line28.tif,188,28,,,,,
greek1516_Page_188_Line29.tif,188,29,,,,,
greek1516_Page_188_Line30.tif,188,30,,,,,
greek1516_Page_188_Line31.tif,188,31,,,,,
greek1516_Page_188_Line32.tif,188,32,,,,,
greek1516_Page_188_Line33.tif,188,33,,,,,
greek1516_Page_188_Line34.tif,188,34,,,,,
greek1516_Page_188_Line35.tif,188,35,,,,,
greek1516_Page_188_Line36.tif,188,36,,,,,
greek1516_Page_188_Line37.tif,188,37,,,,,
greek1516_Page_188_Line38.tif,188,38,,,,,
greek1516_Page_188_Line39.tif,188,39,,,,,
greek1516_Page_188_Line40.tif,188,40,,,,,
greek1516_Page_189_Line1.tif,189,1,,,,,
greek1516_Page_189_Line2.tif,189,2,,,,,
greek1516_Page_189_Line3.tif,189,3,,,,,
greek1516_Page_189_Line4.tif,189,4,,,,,
greek1516_Page_189_Line5.tif,189,5,,,,,
greek1516_Page_189_Line6.tif,189,6,,,,,
greek1516_Page_189_Line7.tif,189,7,,,,,
greek1516_Page_189_Line8.tif,189,8,,,,,
greek1516_Page_189_Line9.tif,189,9,,,,,
greek1516_Page_189_Line10.tif,189,10,,,,,
greek1516_Page_189_Line11.tif,189,11,,,,,
greek1516_Page_189_Line12.tif,189,12,,,,,
greek1516_Page_189_Line13.tif,189,13,,,,,
greek1516_Page_189_Line14.tif,189,14,,,,,
greek1516_Page_189_Line15.tif,189,15,,,,,
greek1516_Page_189_Line16.tif,189,16,,,,,
greek1516_Page_189_Line17.tif,189,17,,,,,
greek1516_Page_189_Line18.tif,189,18,,,,,
greek1516_Page_189_Line19.tif,189,19,,,,,
greek1516_Page_189_Line20.tif,189,20,,,,,
greek1516_Page_189_Line21.tif,189,21,,,,,
greek1516_Page_189_Line22.tif,189,22,,,,,
greek1516_Page_189_Line23.tif,189,23,,,,,
greek1516_Page_189_Line24.tif,189,24,,,,,
greek1516_Page_189_Line25.tif,189,25,,,,,
greek1516_Page_189_Line26.tif,189,26,,,,,
greek1516_Page_189_Line27.tif,189,27,,,,,
greek1516_Page_189_Line28.tif,189,28,,,,,
greek1516_Page_189_Line29.tif,189,29,,,,,
greek1516_Page_189_Line30.tif,189,30,,,,,
greek1516_Page_189_Line31.tif,189,31,,,,,
greek1516_Page_189_Line32.tif,189,32,,,,,
greek1516_Page_189_Line33.tif,189,33,,,,,
greek1516_Page_189_Line34.tif,189,34,,,,,
greek1516_Page_189_Line35.tif,189,35,,,,,
greek1516_Page_189_Line36.tif,189,36,,,,,
greek1516_Page_189_Line37.tif,189,37,,,,,
greek1516_Page_189_Line38.tif,189,38,,,,,
greek1516_Page_189_Line39.tif,189,39,,,,,
greek1516_Page_189_Line40.tif,189,40,,,,,
greek1516_Page_190_Line1.tif,190,1,,,,,
greek1516_Page_190_Line2.tif,190,2,,,,,
greek1516_Page_190_Line3.tif,190,3,,,,,
greek1516_Page_190_Line4.tif,190,4,,,,,
greek1516_Page_190_Line5.tif,190,5,,,,,
greek1516_Page_190_Line6.tif,190,6,,,,,
greek1516_Page_190_Line7.tif,190,7,,,,,
greek1516_Page_190_Line8.tif,190,8,,,,,
greek1516_Page_190_Line9.tif,190,9,,,,,
greek1516_Page_190_Line10.tif,190,10,,,,,
greek1516_Page_190_Line11.tif,190,11,,,,,
greek1516_Page_190_Line12.tif,190,12,,,,,
greek1516_Page_190_Line13.tif,190,13,,,,,
greek1516_Page_190_Line14.tif,190,14,,,,,
greek1516_Page_190_Line15.tif,190,15,,,,,
greek1516_Page_190_Line16.tif,190,16,,,,,
greek1516_Page_190_Line17.tif,190,17,,,,,
greek1516_Page_190_Line18.tif,190,18,,,,,
greek1516_Page_190_Line19.tif,190,19,,,,,
greek1516_Page_190_Line20.tif,190,20,,,,,
greek1516_Page_190_Line21.tif,190,21,,,,,
greek1516_Page_190_Line22.tif,190,22,,,,,
greek1516_Page_190_Line23.tif,190,23,,,,,
greek1516_Page_190_Line24.tif,190,24,,,,,
greek1516_Page_190_Line25.tif,190,25,,,,,
greek1516_Page_190_Line26.tif,190,26,,,,,
greek1516_Page_190_Line27.tif,190,27,,,,,
greek1516_Page_190_Line28.tif,190,28,,,,,
greek1516_Page_190_Line29.tif,190,29,,,,,
greek1516_Page_190_Line30.tif,190,30,,,,,
greek1516_Page_190_Line31.tif,190,31,,,,,
greek1516_Page_190_Line32.tif,190,32,,,,,
greek1516_Page_190_Line33.tif,190,33,,,,,
greek1516_Page_190_Line34.tif,190,34,,,,,
greek1516_Page_190_Line35.tif,190,35,,,,,
greek1516_Page_190_Line36.tif,190,36,,,,,
greek1516_Page_190_Line37.tif,190,37,,,,,
greek1516_Page_190_Line38.tif,190,38,,,,,
greek1516_Page_190_Line39.tif,190,39,,,,,
greek1516_Page_190_Line40.tif,190,40,,,,,
greek1516_Page_191_Line1.tif,191,1,,,,,
greek1516_Page_191_Line2.tif,191,2,,,,,
greek1516_Page_191_Line3.tif,191,3,,,,,
greek1516_Page_191_Line4.tif,191,4,,,,,
greek1516_Page_191_Line5.tif,191,5,,,,,
greek1516_Page_191_Line6.tif,191,6,,,,,
greek1516_Page_191_Line7.tif,191,7,,,,,
greek1516_Page_191_Line8.tif,191,8,,,,,
greek1516_Page_191_Line9.tif,191,9,,,,,
greek1516_Page_191_Line10.tif,191,10,,,,,
greek1516_Page_191_Line11.tif,191,11,,,,,
greek1516_Page_191_Line12.tif,191,12,,,,,
greek1516_Page_191_Line13.tif,191,13,,,,,
greek1516_Page_191_Line14.tif,191,14,,,,,
greek1516_Page_191_Line15.tif,191,15,,,,,
greek1516_Page_191_Line16.tif,191,16,,,,,
greek1516_Page_191_Line17.tif,191,17,,,,,
greek1516_Page_191_Line18.tif,191,18,,,,,
greek1516_Page_191_Line19.tif,191,19,,,,,
greek1516_Page_191_Line20.tif,191,20,,,,,
greek1516_Page_191_Line21.tif,191,21,,,,,
greek1516_Page_191_Line22.tif,191,22,,,,,
greek1516_Page_191_Line23.tif,191,23,,,,,
greek1516_Page_191_Line24.tif,191,24,,,,,
greek1516_Page_191_Line25.tif,191,25,,,,,
greek1516_Page_191_Line26.tif,191,26,,,,,
greek1516_Page_191_Line27.tif,191,27,,,,,
greek1516_Page_191_Line28.tif,191,28,,,,,
greek1516_Page_191_Line29.tif,191,29,,,,,
greek1516_Page_191_Line30.tif,191,30,,,,,
greek1516_Page_191_Line31.tif,191,31,,,,,
greek1516_Page_191_Line32.tif,191,32,,,,,
greek1516_Page_191_Line33.tif,191,33,,,,,
greek1516_Page_191_Line34.tif,191,34,,,,,
greek1516_Page_191_Line35.tif,191,35,,,,,
greek1516_Page_192_Line1.tif,192,1,,,,,
greek1516_Page_192_Line2.tif,192,2,,,,,
greek1516_Page_192_Line3.tif,192,3,,,,,
greek1516_Page_192_Line4.tif,192,4,,,,,
greek1516_Page_192_Line5.tif,192,5,,,,,
greek1516_Page_192_Line6.tif,192,6,,,,,
greek1516_Page_192_Line7.tif,192,7,,,,,
greek1516_Page_192_Line8.tif,192,8,,,,,
greek1516_Page_192_Line9.tif,192,9,,,,,
greek1516_Page_192_Line10.tif,192,10,,,,,
greek1516_Page_192_Line11.tif,192,11,,,,,
greek1516_Page_192_Line12.tif,192,12,,,,,
greek1516_Page_192_Line13.tif,192,13,,,,,
greek1516_Page_192_Line14.tif,192,14,,,,,
greek1516_Page_192_Line15.tif,192,15,,,,,
greek1516_Page_192_Line16.tif,192,16,,,,,
greek1516_Page_192_Line17.tif,192,17,,,,,
greek1516_Page_192_Line18.tif,192,18,,,,,
greek1516_Page_192_Line19.tif,192,19,,,,,
greek1516_Page_192_Line20.tif,192,20,,,,,
greek1516_Page_192_Line21.tif,192,21,,,,,
greek1516_Page_192_Line22.tif,192,22,,,,,
greek1516_Page_192_Line23.tif,192,23,,,,,
greek1516_Page_192_Line24.tif,192,24,,,,,
greek1516_Page_192_Line25.tif,192,25,,,,,
greek1516_Page_192_Line26.tif,192,26,,,,,
greek1516_Page_192_Line27.tif,192,27,,,,,
greek1516_Page_192_Line28.tif,192,28,,,,,
greek1516_Page_192_Line29.tif,192,29,,,,,
greek1516_Page_192_Line30.tif,192,30,,,,,
greek1516_Page_192_Line31.tif,192,31,,,,,
greek1516_Page_193_Line1.tif,193,1,,,,,
greek1516_Page_193_Line2.tif,193,2,,,,,
greek1516_Page_193_Line3.tif,193,3,,,,,
greek1516_Page_193_Line4.tif,193,4,,,,,
greek1516_Page_193_Line5.tif,193,5,,,,,
greek1516_Page_193_Line6.tif,193,6,,,,,
greek1516_Page_193_Line7.tif,193,7,,,,,
greek1516_Page_193_Line8.tif,193,8,,,,,
greek1516_Page_193_Line9.tif,193,9,,,,,
greek1516_Page_193_Line10.tif,193,10,,,,,
greek1516_Page_193_Line11.tif,193,11,,,,,
greek1516_Page_193_Line12.tif,193,12,,,,,
greek1516_Page_193_Line13.tif,193,13,,,,,
greek1516_Page_193_Line14.tif,193,14,,,,,
greek1516_Page_193_Line15.tif,193,15,,,,,
greek1516_Page_193_Line16.tif,193,16,,,,,
greek1516_Page_193_Line17.tif,193,17,,,,,
greek1516_Page_193_Line18.tif,193,18,,,,,
greek1516_Page_193_Line19.tif,193,19,,,,,
greek1516_Page_193_Line20.tif,193,20,,,,,
greek1516_Page_193_Line21.tif,193,21,,,,,
greek1516_Page_193_Line22.tif,193,22,,,,,
greek1516_Page_193_Line23.tif,193,23,,,,,
greek1516_Page_193_Line24.tif,193,24,,,,,
greek1516_Page_193_Line25.tif,193,25,,,,,
greek1516_Page_193_Line26.tif,193,26,,,,,
greek1516_Page_193_Line27.tif,193,27,,,,,
greek1516_Page_193_Line28.tif,193,28,,,,,
greek1516_Page_193_Line29.tif,193,29,,,,,
greek1516_Page_193_Line30.tif,193,30,,,,,
greek1516_Page_193_Line31.tif,193,31,,,,,
greek1516_Page_193_Line32.tif,193,32,,,,,
greek1516_Page_193_Line33.tif,193,33,,,,,
greek1516_Page_193_Line34.tif,193,34,,,,,
greek1516_Page_193_Line35.tif,193,35,,,,,
greek1516_Page_193_Line36.tif,193,36,,,,,
greek1516_Page_193_Line37.tif,193,37,,,,,
greek1516_Page_193_Line38.tif,193,38,,,,,
greek1516_Page_193_Line39.tif,193,39,,,,,
greek1516_Page_193_Line40.tif,193,40,,,,,
greek1516_Page_194_Line1.tif,194,1,,,,,
greek1516_Page_194_Line2.tif,194,2,,,,,
greek1516_Page_194_Line3.tif,194,3,,,,,
greek1516_Page_194_Line4.tif,194,4,,,,,
greek1516_Page_194_Line5.tif,194,5,,,,,
greek1516_Page_194_Line6.tif,194,6,,,,,
greek1516_Page_194_Line7.tif,194,7,,,,,
greek1516_Page_194_Line8.tif,194,8,,,,,
greek1516_Page_194_Line9.tif,194,9,,,,,
greek1516_Page_194_Line10.tif,194,10,,,,,
greek1516_Page_194_Line11.tif,194,11,,,,,
greek1516_Page_194_Line12.tif,194,12,,,,,
greek1516_Page_194_Line13.tif,194,13,,,,,
greek1516_Page_194_Line14.tif,194,14,,,,,
greek1516_Page_194_Line15.tif,194,15,,,,,
greek1516_Page_194_Line16.tif,194,16,,,,,
greek1516_Page_194_Line17.tif,194,17,,,,,
greek1516_Page_194_Line18.tif,194,18,,,,,
greek1516_Page_194_Line19.tif,194,19,,,,,
greek1516_Page_194_Line20.tif,194,20,,,,,
greek1516_Page_194_Line21.tif,194,21,,,,,
greek1516_Page_194_Line22.tif,194,22,,,,,
greek1516_Page_194_Line23.tif,194,23,,,,,
greek1516_Page_194_Line24.tif,194,24,,,,,
greek1516_Page_194_Line25.tif,194,25,,,,,
greek1516_Page_194_Line26.tif,194,26,,,,,
greek1516_Page_194_Line27.tif,194,27,,,,,
greek1516_Page_194_Line28.tif,194,28,,,,,
greek1516_Page_194_Line29.tif,194,29,,,,,
greek1516_Page_194_Line30.tif,194,30,,,,,
greek1516_Page_194_Line31.tif,194,31,,,,,
greek1516_Page_194_Line32.tif,194,32,,,,,
greek1516_Page_194_Line33.tif,194,33,,,,,
greek1516_Page_194_Line34.tif,194,34,,,,,
greek1516_Page_194_Line35.tif,194,35,,,,,
greek1516_Page_194_Line36.tif,194,36,,,,,
greek1516_Page_194_Line37.tif,194,37,,,,,
greek1516_Page_194_Line38.tif,194,38,,,,,
greek1516_Page_194_Line39.tif,194,39,,,,,
greek1516_Page_195_Line1.tif,195,1,,,,,
greek1516_Page_195_Line2.tif,195,2,,,,,
greek1516_Page_195_Line3.tif,195,3,,,,,
greek1516_Page_195_Line4.tif,195,4,,,,,
greek1516_Page_195_Line5.tif,195,5,,,,,
greek1516_Page_195_Line6.tif,195,6,,,,,
greek1516_Page_195_Line7.tif,195,7,,,,,
greek1516_Page_195_Line8.tif,195,8,,,,,
greek1516_Page_195_Line9.tif,195,9,,,,,
greek1516_Page_195_Line10.tif,195,10,,,,,
greek1516_Page_195_Line11.tif,195,11,,,,,
greek1516_Page_195_Line12.tif,195,12,,,,,
greek1516_Page_195_Line13.tif,195,13,,,,,
greek1516_Page_195_Line14.tif,195,14,,,,,
greek1516_Page_195_Line15.tif,195,15,,,,,
greek1516_Page_195_Line16.tif,195,16,,,,,
greek1516_Page_195_Line17.tif,195,17,,,,,
greek1516_Page_195_Line18.tif,195,18,,,,,
greek1516_Page_195_Line19.tif,195,19,,,,,
greek1516_Page_195_Line20.tif,195,20,,,,,
greek1516_Page_195_Line21.tif,195,21,,,,,
greek1516_Page_195_Line22.tif,195,22,,,,,
greek1516_Page_195_Line23.tif,195,23,,,,,
greek1516_Page_195_Line24.tif,195,24,,,,,
greek1516_Page_195_Line25.tif,195,25,,,,,
greek1516_Page_195_Line26.tif,195,26,,,,,
greek1516_Page_195_Line27.tif,195,27,,,,,
greek1516_Page_195_Line28.tif,195,28,,,,,
greek1516_Page_195_Line29.tif,195,29,,,,,
greek1516_Page_195_Line30.tif,195,30,,,,,
greek1516_Page_195_Line31.tif,195,31,,,,,
greek1516_Page_195_Line32.tif,195,32,,,,,
greek1516_Page_195_Line33.tif,195,33,,,,,
greek1516_Page_195_Line34.tif,195,34,,,,,
greek1516_Page_195_Line35.tif,195,35,,,,,
greek1516_Page_195_Line36.tif,195,36,,,,,
greek1516_Page_195_Line37.tif,195,37,,,,,
greek1516_Page_195_Line38.tif,195,38,,,,,
greek1516_Page_195_Line39.tif,195,39,,,,,
greek1516_Page_195_Line40.tif,195,40,,,,,
greek1516_Page_196_Line1.tif,196,1,,,,,
greek1516_Page_196_Line2.tif,196,2,,,,,
greek1516_Page_196_Line3.tif,196,3,,,,,
greek1516_Page_196_Line4.tif,196,4,,,,,
greek1516_Page_196_Line5.tif,196,5,,,,,
greek1516_Page_196_Line6.tif,196,6,,,,,
greek1516_Page_196_Line7.tif,196,7,,,,,
greek1516_Page_196_Line8.tif,196,8,,,,,
greek1516_Page_196_Line9.tif,196,9,,,,,
greek1516_Page_196_Line10.tif,196,10,,,,,
greek1516_Page_196_Line11.tif,196,11,,,,,
greek1516_Page_196_Line12.tif,196,12,,,,,
greek1516_Page_196_Line13.tif,196,13,,,,,
greek1516_Page_196_Line14.tif,196,14,,,,,
greek1516_Page_196_Line15.tif,196,15,,,,,
greek1516_Page_196_Line16.tif,196,16,,,,,
greek1516_Page_196_Line17.tif,196,17,,,,,
greek1516_Page_196_Line18.tif,196,18,,,,,
greek1516_Page_196_Line19.tif,196,19,,,,,
greek1516_Page_196_Line20.tif,196,20,,,,,
greek1516_Page_196_Line21.tif,196,21,,,,,
greek1516_Page_196_Line22.tif,196,22,,,,,
greek1516_Page_196_Line23.tif,196,23,,,,,
greek1516_Page_196_Line24.tif,196,24,,,,,
greek1516_Page_196_Line25.tif,196,25,,,,,
greek1516_Page_196_Line26.tif,196,26,,,,,
greek1516_Page_196_Line27.tif,196,27,,,,,
greek1516_Page_196_Line28.tif,196,28,,,,,
greek1516_Page_196_Line29.tif,196,29,,,,,
greek1516_Page_196_Line30.tif,196,30,,,,,
greek1516_Page_196_Line31.tif,196,31,,,,,
greek1516_Page_196_Line32.tif,196,32,,,,,
greek1516_Page_196_Line33.tif,196,33,,,,,
greek1516_Page_196_Line34.tif,196,34,,,,,
greek1516_Page_196_Line35.tif,196,35,,,,,
greek1516_Page_196_Line36.tif,196,36,,,,,
greek1516_Page_196_Line37.tif,196,37,,,,,
greek1516_Page_196_Line38.tif,196,38,,,,,
greek1516_Page_196_Line39.tif,196,39,,,,,
greek1516_Page_196_Line40.tif,196,40,,,,,
greek1516_Page_197_Line1.tif,197,1,,,,,
greek1516_Page_197_Line2.tif,197,2,,,,,
greek1516_Page_197_Line3.tif,197,3,,,,,
greek1516_Page_197_Line4.tif,197,4,,,,,
greek1516_Page_197_Line5.tif,197,5,,,,,
greek1516_Page_197_Line6.tif,197,6,,,,,
greek1516_Page_197_Line7.tif,197,7,,,,,
greek1516_Page_197_Line8.tif,197,8,,,,,
greek1516_Page_197_Line9.tif,197,9,,,,,
greek1516_Page_197_Line10.tif,197,10,,,,,
greek1516_Page_197_Line11.tif,197,11,,,,,
greek1516_Page_197_Line12.tif,197,12,,,,,
greek1516_Page_197_Line13.tif,197,13,,,,,
greek1516_Page_197_Line14.tif,197,14,,,,,
greek1516_Page_197_Line15.tif,197,15,,,,,
greek1516_Page_197_Line16.tif,197,16,,,,,
greek1516_Page_197_Line17.tif,197,17,,,,,
greek1516_Page_197_Line18.tif,197,18,,,,,
greek1516_Page_197_Line19.tif,197,19,,,,,
greek1516_Page_197_Line20.tif,197,20,,,,,
greek1516_Page_197_Line21.tif,197,21,,,,,
greek1516_Page_197_Line22.tif,197,22,,,,,
greek1516_Page_197_Line23.tif,197,23,,,,,
greek1516_Page_197_Line24.tif,197,24,,,,,
greek1516_Page_197_Line25.tif,197,25,,,,,
greek1516_Page_197_Line26.tif,197,26,,,,,
greek1516_Page_197_Line27.tif,197,27,,,,,
greek1516_Page_197_Line28.tif,197,28,,,,,
greek1516_Page_197_Line29.tif,197,29,,,,,
greek1516_Page_197_Line30.tif,197,30,,,,,
greek1516_Page_197_Line31.tif,197,31,,,,,
greek1516_Page_197_Line32.tif,197,32,,,,,
greek1516_Page_197_Line33.tif,197,33,,,,,
greek1516_Page_197_Line34.tif,197,34,,,,,
greek1516_Page_197_Line35.tif,197,35,,,,,
greek1516_Page_197_Line36.tif,197,36,,,,,
greek1516_Page_197_Line37.tif,197,37,,,,,
greek1516_Page_197_Line38.tif,197,38,,,,,
greek1516_Page_197_Line39.tif,197,39,,,,,
greek1516_Page_198_Line1.tif,198,1,,,,,
greek1516_Page_198_Line2.tif,198,2,,,,,
greek1516_Page_198_Line3.tif,198,3,,,,,
greek1516_Page_198_Line4.tif,198,4,,,,,
greek1516_Page_198_Line5.tif,198,5,,,,,
greek1516_Page_198_Line6.tif,198,6,,,,,
greek1516_Page_198_Line7.tif,198,7,,,,,
greek1516_Page_198_Line8.tif,198,8,,,,,
greek1516_Page_198_Line9.tif,198,9,,,,,
greek1516_Page_198_Line10.tif,198,10,,,,,
greek1516_Page_198_Line11.tif,198,11,,,,,
greek1516_Page_198_Line12.tif,198,12,,,,,
greek1516_Page_198_Line13.tif,198,13,,,,,
greek1516_Page_198_Line14.tif,198,14,,,,,
greek1516_Page_198_Line15.tif,198,15,,,,,
greek1516_Page_198_Line16.tif,198,16,,,,,
greek1516_Page_198_Line17.tif,198,17,,,,,
greek1516_Page_198_Line18.tif,198,18,,,,,
greek1516_Page_198_Line19.tif,198,19,,,,,
greek1516_Page_198_Line20.tif,198,20,,,,,
greek1516_Page_198_Line21.tif,198,21,,,,,
greek1516_Page_198_Line22.tif,198,22,,,,,
greek1516_Page_198_Line23.tif,198,23,,,,,
greek1516_Page_198_Line24.tif,198,24,,,,,
greek1516_Page_198_Line25.tif,198,25,,,,,
greek1516_Page_198_Line26.tif,198,26,,,,,
greek1516_Page_198_Line27.tif,198,27,,,,,
greek1516_Page_198_Line28.tif,198,28,,,,,
greek1516_Page_198_Line29.tif,198,29,,,,,
greek1516_Page_198_Line30.tif,198,30,,,,,
greek1516_Page_198_Line31.tif,198,31,,,,,
greek1516_Page_198_Line32.tif,198,32,,,,,
greek1516_Page_198_Line33.tif,198,33,,,,,
greek1516_Page_198_Line34.tif,198,34,,,,,
greek1516_Page_198_Line35.tif,198,35,,,,,
greek1516_Page_198_Line36.tif,198,36,,,,,
greek1516_Page_198_Line37.tif,198,37,,,,,
greek1516_Page_198_Line38.tif,198,38,,,,,
greek1516_Page_198_Line39.tif,198,39,,,,,
greek1516_Page_199_Line1.tif,199,1,,,,,
greek1516_Page_199_Line2.tif,199,2,,,,,
greek1516_Page_199_Line3.tif,199,3,,,,,
greek1516_Page_199_Line4.tif,199,4,,,,,
greek1516_Page_199_Line5.tif,199,5,,,,,
greek1516_Page_199_Line6.tif,199,6,,,,,
greek1516_Page_199_Line7.tif,199,7,,,,,
greek1516_Page_199_Line8.tif,199,8,,,,,
greek1516_Page_199_Line9.tif,199,9,,,,,
greek1516_Page_199_Line10.tif,199,10,,,,,
greek1516_Page_199_Line11.tif,199,11,,,,,
greek1516_Page_199_Line12.tif,199,12,,,,,
greek1516_Page_199_Line13.tif,199,13,,,,,
greek1516_Page_199_Line14.tif,199,14,,,,,
greek1516_Page_199_Line15.tif,199,15,,,,,
greek1516_Page_199_Line16.tif,199,16,,,,,
greek1516_Page_199_Line17.tif,199,17,,,,,
greek1516_Page_199_Line18.tif,199,18,,,,,
greek1516_Page_199_Line19.tif,199,19,,,,,
greek1516_Page_199_Line20.tif,199,20,,,,,
greek1516_Page_199_Line21.tif,199,21,,,,,
greek1516_Page_199_Line22.tif,199,22,,,,,
greek1516_Page_199_Line23.tif,199,23,,,,,
greek1516_Page_199_Line24.tif,199,24,,,,,
greek1516_Page_199_Line25.tif,199,25,,,,,
greek1516_Page_199_Line26.tif,199,26,,,,,
greek1516_Page_199_Line27.tif,199,27,,,,,
greek1516_Page_199_Line28.tif,199,28,,,,,
greek1516_Page_199_Line29.tif,199,29,,,,,
greek1516_Page_199_Line30.tif,199,30,,,,,
greek1516_Page_199_Line31.tif,199,31,,,,,
greek1516_Page_199_Line32.tif,199,32,,,,,
greek1516_Page_199_Line33.tif,199,33,,,,,
greek1516_Page_199_Line34.tif,199,34,,,,,
greek1516_Page_199_Line35.tif,199,35,,,,,
greek1516_Page_199_Line36.tif,199,36,,,,,
greek1516_Page_199_Line37.tif,199,37,,,,,
greek1516_Page_199_Line38.tif,199,38,,,,,
greek1516_Page_199_Line39.tif,199,39,,,,,
greek1516_Page_199_Line40.tif,199,40,,,,,
greek1516_Page_200_Line1.tif,200,1,,,,,
greek1516_Page_200_Line2.tif,200,2,,,,,
greek1516_Page_200_Line3.tif,200,3,,,,,
greek1516_Page_200_Line4.tif,200,4,,,,,
greek1516_Page_200_Line5.tif,200,5,,,,,
greek1516_Page_200_Line6.tif,200,6,,,,,
greek1516_Page_200_Line7.tif,200,7,,,,,
greek1516_Page_200_Line8.tif,200,8,,,,,
greek1516_Page_200_Line9.tif,200,9,,,,,
greek1516_Page_200_Line10.tif,200,10,,,,,
greek1516_Page_200_Line11.tif,200,11,,,,,
greek1516_Page_200_Line12.tif,200,12,,,,,
greek1516_Page_200_Line13.tif,200,13,,,,,
greek1516_Page_200_Line14.tif,200,14,,,,,
greek1516_Page_200_Line15.tif,200,15,,,,,
greek1516_Page_200_Line16.tif,200,16,,,,,
greek1516_Page_200_Line17.tif,200,17,,,,,
greek1516_Page_200_Line18.tif,200,18,,,,,
greek1516_Page_200_Line19.tif,200,19,,,,,
greek1516_Page_200_Line20.tif,200,20,,,,,
greek1516_Page_200_Line21.tif,200,21,,,,,
greek1516_Page_200_Line22.tif,200,22,,,,,
greek1516_Page_200_Line23.tif,200,23,,,,,
greek1516_Page_200_Line24.tif,200,24,,,,,
greek1516_Page_200_Line25.tif,200,25,,,,,
greek1516_Page_200_Line26.tif,200,26,,,,,
greek1516_Page_200_Line27.tif,200,27,,,,,
greek1516_Page_200_Line28.tif,200,28,,,,,
greek1516_Page_200_Line29.tif,200,29,,,,,
greek1516_Page_200_Line30.tif,200,30,,,,,
greek1516_Page_200_Line31.tif,200,31,,,,,
greek1516_Page_200_Line32.tif,200,32,,,,,
greek1516_Page_200_Line33.tif,200,33,,,,,
greek1516_Page_200_Line34.tif,200,34,,,,,
greek1516_Page_200_Line35.tif,200,35,,,,,
greek1516_Page_200_Line36.tif,200,36,,,,,
greek1516_Page_200_Line37.tif,200,37,,,,,
greek1516_Page_200_Line38.tif,200,38,,,,,
greek1516_Page_200_Line39.tif,200,39,,,,,
greek1516_Page_200_Line40.tif,200,40,,,,,
greek1516_Page_201_Line1.tif,201,1,,,,,
greek1516_Page_201_Line2.tif,201,2,,,,,
greek1516_Page_201_Line3.tif,201,3,,,,,
greek1516_Page_201_Line4.tif,201,4,,,,,
greek1516_Page_201_Line5.tif,201,5,,,,,
greek1516_Page_201_Line6.tif,201,6,,,,,
greek1516_Page_201_Line7.tif,201,7,,,,,
greek1516_Page_201_Line8.tif,201,8,,,,,
greek1516_Page_201_Line9.tif,201,9,,,,,
greek1516_Page_201_Line10.tif,201,10,,,,,
greek1516_Page_201_Line11.tif,201,11,,,,,
